coordinate_x,coordinate_y,cost,parent_coordinate_x,parent_coordinate_y
-3.1826925037,48.6712784119,38.28256509703134,5.6519320488,48.4656618508
5.0018300519,47.850684573,30.17455666779195,10.5994252037,48.9044753541
-3.7779601728,45.1992186016,39.34597903224719,5.0018300519,47.850684573
-2.5091539422,46.6651279094,37.77853096826357,5.0018300519,47.850684573
31.6411461161,41.8134333599,8.848828892355659,35.0,50.0
30.8261836882,33.284232173,17.416876315514862,31.6411461161,41.8134333599
30.3686501561,30.529038634,20.209801013809333,30.8261836882,33.284232173
29.2645599869,25.7523180024,25.108976136613585,30.8261836882,33.284232173
27.7889789358,16.3649159381,34.61164191812928,29.2645599869,25.7523180024
26.9556404453,11.4755563311,39.57150990087963,27.7889789358,16.3649159381
28.0416400453,16.2069564239,34.73235708344651,29.2645599869,25.7523180024
29.7946149193,28.1583806566,22.64549830349124,30.8261836882,33.284232173
31.3864638081,35.8399987325,14.827690349675908,31.6411461161,41.8134333599
29.4587640641,34.1438196134,16.82289726686773,31.6411461161,41.8134333599
25.7970483915,30.0561376235,22.310820892203388,29.4587640641,34.1438196134
27.509545743,29.8963636309,21.496261621012067,29.4587640641,34.1438196134
27.9204368451,26.3545549927,24.762613506381896,29.4587640641,34.1438196134
26.789058518,24.0124998214,27.36362087746808,27.9204368451,26.3545549927
23.176906136,15.9601143619,36.18907023821767,26.789058518,24.0124998214
20.0145685016,8.63125004,44.171089504215544,23.176906136,15.9601143619
19.0565444826,4.0799595,48.822116874643974,20.0145685016,8.63125004
17.5118275996,-1.3463971381,54.46405772974669,19.0565444826,4.0799595
17.9514108705,2.6480553346,50.50001028847986,20.0145685016,8.63125004
18.7566821077,5.4021958231,47.63649991506711,20.0145685016,8.63125004
16.8249540343,0.971242882,52.468640354353234,20.0145685016,8.63125004
19.1035050556,2.4667838871,50.40251627124788,20.0145685016,8.63125004
17.8718086548,-0.9214316886,53.961143026489395,20.0145685016,8.63125004
19.1813519235,2.6772269403,50.18313083289766,20.0145685016,8.63125004
20.512140834,10.3019020917,42.44337597182112,23.176906136,15.9601143619
15.7200355002,1.8129960051,52.19149374282435,20.512140834,10.3019020917
13.3503841114,-2.0279371918,56.70458752951771,15.7200355002,1.8129960051
15.4843044336,2.0032606646,52.14629246145286,20.512140834,10.3019020917
17.6026536283,4.939094887,48.54459035216494,20.512140834,10.3019020917
19.3176438321,2.7935745171,50.04612587268244,20.512140834,10.3019020917
23.1011059072,17.3309863462,34.995371448522256,26.789058518,24.0124998214
25.884977199,18.2206636144,33.147318923084654,27.9204368451,26.3545549927
26.5305285414,16.8867021211,34.33194384298114,27.9204368451,26.3545549927
25.6264022992,9.366825909,41.90597728013615,26.5305285414,16.8867021211
25.5662647156,7.7841868992,43.48539063043054,26.5305285414,16.8867021211
25.6383053819,-1.2040290847,52.473895313125894,25.5662647156,7.7841868992
25.0131326168,1.006582391,50.28552871640319,25.5662647156,7.7841868992
24.8088129111,-2.7089077076,54.00663247939234,25.0131326168,1.006582391
25.9638399636,13.1394593647,38.12179400091631,26.5305285414,16.8867021211
24.9034002326,6.8633165917,44.48689419888362,25.9638399636,13.1394593647
24.9360138666,7.6067111004,43.747925490819306,26.5305285414,16.8867021211
24.2593347638,7.5708149798,43.92069112324918,26.5305285414,16.8867021211
27.9668002386,27.9829953925,23.161801836068047,29.4587640641,34.1438196134
26.2266381331,20.3687497921,30.97236520989896,27.9668002386,27.9829953925
24.3217519175,14.8537324206,36.80708954806008,26.2266381331,20.3687497921
25.4410792064,15.9454267842,35.46490227257697,26.2266381331,20.3687497921
24.3514560883,9.785948475,41.72001630678956,25.4410792064,15.9454267842
20.5716124892,2.3164774311,50.09140898120866,24.3514560883,9.785948475
22.9284088175,0.6531943601,50.96297369380343,24.3514560883,9.785948475
22.3490335059,-2.5231968584,54.19177175572299,22.9284088175,0.6531943601
21.8829834367,-3.3248198787,55.076063956722095,22.9284088175,0.6531943601
20.8873168672,1.7955673845,50.42900307418009,24.3514560883,9.785948475
18.8341291963,-2.391049416,55.09197850261252,20.8873168672,1.7955673845
23.1208216368,5.6225195797,46.061513896266916,24.3514560883,9.785948475
21.5966271968,-3.8859213477,55.69134346696973,23.1208216368,5.6225195797
21.4497373787,1.0416715122,50.93317814579996,24.3514560883,9.785948475
20.5839970271,4.2661154097,48.403002529025635,24.3514560883,9.785948475
25.7215303765,29.8021423966,22.551516357941292,29.4587640641,34.1438196134
26.9959908637,30.3983955976,21.30546939620819,29.4587640641,34.1438196134
22.8406666508,22.7103846374,30.04459016654134,26.9959908637,30.3983955976
20.7414685782,17.2822760075,35.864469533504405,22.8406666508,22.7103846374
22.1143369414,17.8072804655,35.00120043639919,22.8406666508,22.7103846374
20.9304704414,18.1301303291,35.007208335119984,22.8406666508,22.7103846374
19.8527440108,16.5886170774,36.85661774732028,22.8406666508,22.7103846374
19.6518841514,15.3698663695,38.04781091008286,22.8406666508,22.7103846374
20.0681502855,13.1256969116,40.02221943390528,22.8406666508,22.7103846374
15.8672484674,4.1152481388,49.96383716808561,20.0681502855,13.1256969116
13.8570414596,0.3574988872,54.225481410876014,15.8672484674,4.1152481388
14.8073301157,-0.7898499135,54.98214503179303,15.8672484674,4.1152481388
20.0668865403,16.8751906225,36.50549918098584,22.8406666508,22.7103846374
16.6352364267,10.4100239914,43.82496651611753,20.0668865403,16.8751906225
19.3250087434,14.856718458,38.649235596732844,22.8406666508,22.7103846374
16.0450411368,8.4141923998,45.878642869181355,19.3250087434,14.856718458
11.7456908975,0.8625960614,54.56835055921934,16.0450411368,8.4141923998
12.706400798,0.3641486062,54.593556775281655,16.0450411368,8.4141923998
12.266786515,0.6365703316,54.525411804622195,16.0450411368,8.4141923998
14.8549598354,1.5261608544,52.868726708046765,16.0450411368,8.4141923998
13.6719263487,3.2545357418,51.55787966878239,16.0450411368,8.4141923998
11.2386627622,-2.7132009761,58.00261808205866,13.6719263487,3.2545357418
25.25811118,28.6874225513,23.708952273327608,29.4587640641,34.1438196134
26.5293491816,26.9703973731,24.57141055597314,29.4587640641,34.1438196134
21.930931773,18.8909805306,33.867776468446046,26.5293491816,26.9703973731
25.4120074841,27.9498458825,24.22165049946392,29.4587640641,34.1438196134
21.8463552716,21.3771316715,31.699246891352658,25.4120074841,27.9498458825
29.3497385283,30.9865029562,19.98209574769939,29.4587640641,34.1438196134
34.1881733153,51.7231712469,1.9048311505574194,35.0,50.0
29.31941986,59.9890226814,11.498008942390602,34.1881733153,51.7231712469
25.0651909897,67.3860234447,20.031125815676397,29.31941986,59.9890226814
20.9895866882,75.7438902583,29.329754106789096,25.0651909897,67.3860234447
30.3986738033,59.77801516,10.806562275223698,34.1881733153,51.7231712469
26.2932020782,66.6322231555,18.79624720838418,30.3986738033,59.77801516
30.331825027,60.0901010932,11.11769917162339,34.1881733153,51.7231712469
27.9750019307,67.2804007158,18.684404119618577,30.331825027,60.0901010932
25.1741002133,72.3715957334,24.495197278712208,27.9750019307,67.2804007158
23.6168072959,76.0242367459,28.454180421872096,27.9750019307,67.2804007158
20.8645562872,83.5552215179,36.472323427018985,23.6168072959,76.0242367459
19.6735632113,86.9574850862,40.07702339997418,20.8645562872,83.5552215179
19.0677198844,88.2194498806,41.4768809923936,19.6735632113,86.9574850862
14.8623599002,95.2666339089,49.67856658107359,19.6735632113,86.9574850862
11.9576974046,102.2700068209,57.26040648691969,14.8623599002,95.2666339089
11.9288099379,103.1300606659,58.071372771139806,14.8623599002,95.2666339089
10.740141523,102.4443442029,57.95577682450216,14.8623599002,95.2666339089
10.1784104804,104.6313859454,60.21380546640596,10.740141523,102.4443442029
18.6477846104,88.7991906635,42.18512709085903,19.6735632113,86.9574850862
16.4892303937,92.2816429028,46.28078290122077,19.6735632113,86.9574850862
14.3865595548,99.1489534149,53.46278668333893,16.4892303937,92.2816429028
12.2395443948,104.8327455214,59.53857196650863,14.3865595548,99.1489534149
18.7899839621,88.7827633736,42.10491716348122,19.6735632113,86.9574850862
33.3231554916,51.942429375,2.5660941881026402,35.0,50.0
34.4866001767,58.2705256548,8.286445195937121,35.0,50.0
33.0433524845,66.2011120658,16.34728663609575,34.4866001767,58.2705256548
30.520466958,75.3726493764,25.859491849375743,33.0433524845,66.2011120658
29.9318720806,80.1546301319,30.677560329137513,30.520466958,75.3726493764
32.3789139759,72.4581416594,22.63949593545132,33.0433524845,66.2011120658
31.8351516048,81.7097639777,31.90708424291789,32.3789139759,72.4581416594
32.6097764397,87.4564416566,37.70573477386139,31.8351516048,81.7097639777
30.4912249267,80.162158925,30.571409448288716,32.3789139759,72.4581416594
30.1077065587,88.1616502515,38.58008897873206,30.4912249267,80.162158925
29.4407844713,96.7061129718,47.150539856559796,30.1077065587,88.1616502515
29.0717106245,103.6185951065,54.0728678440896,29.4407844713,96.7061129718
27.8791694502,103.7540274187,54.36938599184673,29.4407844713,96.7061129718
30.3179007657,96.872074137,47.29304862914621,30.1077065587,88.1616502515
29.3400598654,99.6894011052,50.27524648845176,30.3179007657,96.872074137
28.0252311043,95.7105378153,46.41095147714643,30.1077065587,88.1616502515
26.3262882765,100.0150878468,51.03864611981893,28.0252311043,95.7105378153
25.2496036642,103.9649333257,55.11951926572957,28.0252311043,95.7105378153
31.1327403451,77.5263766386,27.858686918974307,32.3789139759,72.4581416594
31.8976203682,85.6548727483,36.02309078301395,31.1327403451,77.5263766386
32.0999806509,90.1599055674,40.53266619375747,31.8976203682,85.6548727483
31.6024283896,89.4871633376,39.86673351681051,31.8976203682,85.6548727483
31.3630901908,97.8194130705,48.20241995434024,31.6024283896,89.4871633376
30.98662975,79.4437612711,29.762510516726415,32.3789139759,72.4581416594
30.71940041,84.2235089561,34.549722591872005,30.98662975,79.4437612711
31.0724794361,91.0090244447,41.344417967288194,30.71940041,84.2235089561
30.876413081,98.8926495254,49.23048076368059,31.0724794361,91.0090244447
30.6908416765,103.549145073,53.89067255490407,30.876413081,98.8926495254
32.3552256806,76.382768217,26.564193981410206,32.3789139759,72.4581416594
34.0515332693,61.2625417758,11.30992724189647,34.4866001767,58.2705256548
34.9579140332,67.2160013919,17.244328479077936,34.4866001767,58.2705256548
35.145488041,68.2648331164,18.30980114166474,34.9579140332,67.2160013919
35.2593100838,69.7913736233,19.837276937798926,34.9579140332,67.2160013919
36.3896078072,78.9275698964,29.043125909193662,35.2593100838,69.7913736233
37.2124144477,83.377400639,33.56838881928397,36.3896078072,78.9275698964
34.0268483585,67.9205684858,17.94743367406258,34.4866001767,58.2705256548
33.9904443983,71.9529288559,21.979958367436595,34.0268483585,67.9205684858
33.9160779521,71.2373992988,21.26611364130863,34.0268483585,67.9205684858
34.6503353211,65.1720698396,15.18993136831832,34.4866001767,58.2705256548
34.7598662701,73.3110497765,23.329648282440676,34.6503353211,65.1720698396
34.6544671524,69.8120395599,19.829902928288355,34.6503353211,65.1720698396
35.0580688822,77.6267881622,27.65506682902854,34.6544671524,69.8120395599
35.2349521176,84.7872663648,34.81772944630121,35.0580688822,77.6267881622
35.4895517382,90.5044205407,40.540549803242385,35.2349521176,84.7872663648
35.108343445,97.9701328117,48.015988216885056,35.4895517382,90.5044205407
34.631229487,100.5233941532,50.61344489735479,35.108343445,97.9701328117
34.4771155008,103.792149085,53.872123649412984,35.108343445,97.9701328117
35.2165149348,100.3539656422,50.4022740411264,35.108343445,97.9701328117
35.7397593871,94.0849713508,44.1291282878303,35.2349521176,84.7872663648
35.7750608905,96.2490710581,46.29351590082346,35.7397593871,94.0849713508
36.4075175007,86.8944163977,37.020425588062196,35.0580688822,77.6267881622
37.9185350492,93.8278973762,44.11664518099309,36.4075175007,86.8944163977
36.9021432283,90.9573927126,41.1133989749586,36.4075175007,86.8944163977
37.3684582399,91.8537622771,42.07201134461192,36.4075175007,86.8944163977
38.4870289512,98.1368810654,48.45392188488641,37.3684582399,91.8537622771
39.0047731622,103.6610590656,54.00230918624864,38.4870289512,98.1368810654
34.8247704046,83.8893106141,33.92193332195801,35.0580688822,77.6267881622
33.8795924675,93.5426893992,43.62147368742891,34.8247704046,83.8893106141
33.7357689185,91.2162399354,41.32934970798989,34.8247704046,83.8893106141
32.2746077026,98.7314367105,48.9852738630037,33.7357689185,91.2162399354
32.0946601941,100.4088685734,50.66731839081805,33.7357689185,91.2162399354
33.9517000543,91.4450978974,41.52799493800156,34.8247704046,83.8893106141
33.1351678249,95.7046756089,45.86512845703882,33.9517000543,91.4450978974
33.2017770202,98.1511354419,48.27583341452997,33.9517000543,91.4450978974
32.2167242613,104.9960285755,55.19124308773235,33.2017770202,98.1511354419
33.2735095617,89.6487094832,39.88658633249476,34.8247704046,83.8893106141
33.2120662644,89.608118011,39.86378258684654,34.8247704046,83.8893106141
32.7090801131,91.1630462933,41.497114913208115,34.8247704046,83.8893106141
33.7327073012,88.3855335791,38.5488786180255,34.8247704046,83.8893106141
33.2295436722,95.5601403544,45.741107481022645,33.7327073012,88.3855335791
31.8475200148,96.5298847109,46.90856679778772,33.7327073012,88.3855335791
35.9625789701,85.385554264,35.466378493630955,35.0580688822,77.6267881622
36.6128037709,91.3607003121,41.47679965921497,35.9625789701,85.385554264
36.9270740141,100.7244263789,50.84579809233635,36.6128037709,91.3607003121
30.9881358801,43.6873634569,7.479601182003122,35.0,50.0
33.8096713534,53.3857324122,3.5888809194424685,35.0,50.0
32.4018876446,61.9404348552,12.258643826179474,33.8096713534,53.3857324122
31.0337331976,71.0912180619,21.511139699557017,32.4018876446,61.9404348552
31.3485043229,70.8574007869,21.23761358052959,32.4018876446,61.9404348552
43.2803690602,46.8412128182,8.862417741960794,35.0,50.0
48.6816667687,45.135101511,14.526765253228353,43.2803690602,46.8412128182
56.7337045796,43.0997498459,22.832062918501325,48.6816667687,45.135101511
66.0945746641,41.1331134404,32.39728886932574,56.7337045796,43.0997498459
68.5325822994,41.0128094935,34.83826291044557,66.0945746641,41.1331134404
64.7049446336,39.852035448,31.439519965087193,56.7337045796,43.0997498459
67.2250283875,39.1966609606,34.043428151910526,64.7049446336,39.852035448
74.8620454413,37.0741471449,41.96990873145333,67.2250283875,39.1966609606
83.3982078491,35.0864647798,50.73443666151708,74.8620454413,37.0741471449
92.2145228553,33.8736656757,59.633778881897925,83.3982078491,35.0864647798
96.1224221971,32.9525497423,63.6487672789427,92.2145228553,33.8736656757
100.6830079512,32.17884826,68.270192830525,92.2145228553,33.8736656757
101.4842056144,31.9032874134,69.11056150844898,92.2145228553,33.8736656757
97.3282971165,31.4272822493,65.30259525425258,92.2145228553,33.8736656757
75.8487911562,36.7376929551,43.010914307065086,67.2250283875,39.1966609606
80.5334406753,34.9431543283,48.02751773965582,75.8487911562,36.7376929551
88.70270261,32.1796178954,56.65155242034351,80.5334406753,34.9431543283
98.0869995496,29.3481687844,66.45370183354716,88.70270261,32.1796178954
94.6771120751,31.5018939593,62.664278772859426,88.70270261,32.1796178954
101.5131113995,29.5837496833,69.76429033811401,94.6771120751,31.5018939593
101.7871255948,30.1671008117,69.89850056909962,94.6771120751,31.5018939593
102.0221340196,30.0126239823,70.1587615721979,94.6771120751,31.5018939593
95.4951260398,30.1565238271,63.73885978343188,88.70270261,32.1796178954
98.444485138,28.7672721591,66.99903451604605,95.4951260398,30.1565238271
101.4298516141,27.4353445235,70.26804724515812,98.444485138,28.7672721591
103.6807794186,26.0379159058,72.90396155627882,98.444485138,28.7672721591
101.3981731798,27.1918293291,70.34661471058519,98.444485138,28.7672721591
95.7811473064,30.1982130957,64.00208602684226,88.70270261,32.1796178954
102.4401744614,27.9962152997,71.01574676461796,95.7811473064,30.1982130957
101.7885984528,28.8194831562,70.1657185209529,95.7811473064,30.1982130957
99.856680121,29.1375692373,68.21337242380496,95.7811473064,30.1982130957
73.1552749179,37.6972772561,40.16024612632618,64.7049446336,39.852035448
79.5998032009,36.5379189597,46.70822722356664,73.1552749179,37.6972772561
78.4821810423,36.7073730679,45.57834903786137,73.1552749179,37.6972772561
80.3949077622,36.2434851673,47.544404518297796,73.1552749179,37.6972772561
86.337168923,36.3474357291,53.4875748357673,80.3949077622,36.2434851673
86.6318820053,35.5464572393,53.82020690855075,80.3949077622,36.2434851673
95.8332301449,33.5761445609,63.23014525249245,86.6318820053,35.5464572393
93.2189401114,32.6115306447,61.03152638620726,86.6318820053,35.5464572393
80.2978195489,34.1666055319,48.12777941021601,73.1552749179,37.6972772561
55.0260603928,42.7895775127,21.290847843212156,48.6816667687,45.135101511
60.9417357509,39.1093924939,28.25783978486327,55.0260603928,42.7895775127
64.0870038839,36.1989678698,32.54307993228009,60.9417357509,39.1093924939
62.9945844138,39.8968859383,29.768172870475105,55.0260603928,42.7895775127
71.1185874629,36.4839177823,38.57997048365575,62.9945844138,39.8968859383
77.7410445139,33.6009704036,45.80273470386208,71.1185874629,36.4839177823
86.4814752452,29.2337638659,55.573488119621956,77.7410445139,33.6009704036
91.7453623559,26.3523874666,61.574391174049396,86.4814752452,29.2337638659
84.3719160731,30.8900140216,52.96637498933943,77.7410445139,33.6009704036
90.9516034988,28.2029375502,60.07360135291236,84.3719160731,30.8900140216
96.457293813,25.9073927287,66.03867904422462,90.9516034988,28.2029375502
104.5588527463,20.9582329658,75.53233163468954,96.457293813,25.9073927287
92.6497166474,28.4297999155,61.602035693404574,84.3719160731,30.8900140216
92.9556554075,28.89328948,61.77929107063474,84.3719160731,30.8900140216
92.92654708,27.2988817648,62.24419491376373,84.3719160731,30.8900140216
100.8069558736,24.7537179476,70.52542076569122,92.92654708,27.2988817648
80.9577717786,32.2783212183,49.28077081104084,77.7410445139,33.6009704036
87.4448997189,29.6759070844,56.270433767016854,80.9577717786,32.2783212183
86.0007439325,29.7141849981,54.93124691966314,77.7410445139,33.6009704036
94.9843768368,26.0329215357,64.63986993422203,86.0007439325,29.7141849981
80.3007052822,33.8178561784,48.14130784426051,71.1185874629,36.4839177823
68.9654281331,37.436213203,36.22618224105929,62.9945844138,39.8968859383
77.8651667702,34.3091188548,45.6593188811825,68.9654281331,37.436213203
72.8079682153,35.4332294979,40.5594325230312,68.9654281331,37.436213203
81.4860955388,31.222634877,50.205105174766246,72.8079682153,35.4332294979
82.611955348,30.6252849448,51.47961969075702,81.4860955388,31.222634877
82.8204025163,30.4185589069,51.76296051975096,81.4860955388,31.222634877
91.2029149534,25.1759476675,61.64989570541994,82.8204025163,30.4185589069
94.6186543578,22.9414428243,65.73159725906825,91.2029149534,25.1759476675
102.9851028055,17.9721760184,75.46253103832302,94.6186543578,22.9414428243
101.4744599081,18.9550956249,73.66211008849413,94.6186543578,22.9414428243
102.7139312466,18.237395459,75.09437299713468,94.6186543578,22.9414428243
96.7468910639,21.2785316817,68.42673290872976,91.2029149534,25.1759476675
74.4197046973,35.248395578,42.10288869953091,68.9654281331,37.436213203
82.679853386,32.0792100062,50.95013649463293,74.4197046973,35.248395578
68.5849441171,36.3714949442,36.37729560148576,62.9945844138,39.8968859383
71.0943479957,35.6987304075,38.891257871912956,62.9945844138,39.8968859383
73.229938119,34.9199216668,41.164424876188534,71.0943479957,35.6987304075
73.4361785051,34.4058703746,41.566263890490646,71.0943479957,35.6987304075
81.8553766167,30.7236893757,50.75546155682851,73.4361785051,34.4058703746
85.7395350385,27.7748777792,55.632158848776484,81.8553766167,30.7236893757
86.1284049348,28.1549758697,55.741147074707804,81.8553766167,30.7236893757
86.8786638337,27.0898467485,56.95531854741559,81.8553766167,30.7236893757
88.822506488,27.3361404119,58.50248592917324,81.8553766167,30.7236893757
94.009633798,24.5776932364,64.37746001849241,88.822506488,27.3361404119
100.7904664699,21.1927783294,71.95620270128204,94.009633798,24.5776932364
104.6480226204,18.4770894936,76.67379798989563,100.7904664699,21.1927783294
102.3486429192,21.3660497413,73.31355128162727,94.009633798,24.5776932364
102.6446963055,20.4806127315,73.93519893374136,94.009633798,24.5776932364
91.7352173537,25.7797867632,61.804927642056086,88.822506488,27.3361404119
67.3258563361,38.5907209294,34.292107385405565,62.9945844138,39.8968859383
69.3234564444,37.9059434267,36.40381911310047,67.3258563361,38.5907209294
62.5444122996,39.0590968826,29.68382711913286,55.0260603928,42.7895775127
70.6243453366,33.5444585399,39.466288666881525,62.5444122996,39.0590968826
71.5475501643,32.8993977586,40.59252601551633,70.6243453366,33.5444585399
78.2696494231,28.7368297259,48.49756595131127,70.6243453366,33.5444585399
85.6532927204,24.9854097552,56.77955485122716,78.2696494231,28.7368297259
91.4212616639,22.5895710996,63.02531410025747,85.6532927204,24.9854097552
93.5792771447,20.9496308523,65.7357448464834,91.4212616639,22.5895710996
98.1940453602,19.9821230236,70.28268169918087,91.4212616639,22.5895710996
99.6581979929,17.3904738455,72.76583422731383,91.4212616639,22.5895710996
92.8448998151,21.4589974545,64.84326414152562,91.4212616639,22.5895710996
100.9592003167,16.9191198888,74.14124031603866,92.8448998151,21.4589974545
97.7493388071,19.9029296474,69.90009428750488,91.4212616639,22.5895710996
68.0924727697,36.0270926733,36.00632856279415,62.5444122996,39.0590968826
71.5727248714,34.2512632379,39.91346624593515,68.0924727697,36.0270926733
74.7852482141,32.0463885616,43.79344923567889,68.0924727697,36.0270926733
81.9083288066,27.0931806835,52.46942442068963,74.7852482141,32.0463885616
74.9663790049,32.4249118862,43.76688868132129,68.0924727697,36.0270926733
82.539942198,27.4535486509,52.826320885227425,74.9663790049,32.4249118862
86.6570262106,25.3012797317,57.472033130659845,82.539942198,27.4535486509
92.4329173447,22.5476944481,63.87071661298913,86.6570262106,25.3012797317
89.1170764208,24.6434271438,59.97862663018778,82.539942198,27.4535486509
71.2864785789,34.7973741827,39.428883262916116,68.0924727697,36.0270926733
72.7985511651,33.3379904816,41.42651716293127,68.0924727697,36.0270926733
72.8572798248,33.7581558902,41.2837768475275,68.0924727697,36.0270926733
44.7713788281,46.5958307962,10.373484406504092,43.2803690602,46.8412128182
50.0900467372,43.6603338733,16.378380815761798,43.2803690602,46.8412128182
41.1082427855,42.4193251466,9.735361377965582,35.0,50.0
44.9422801378,35.4119524368,17.72304656911335,41.1082427855,42.4193251466
49.8636599972,28.2528452483,26.410554581019895,44.9422801378,35.4119524368
56.4560467486,20.9662871443,36.23671823134663,49.8636599972,28.2528452483
57.9922285277,19.2547957142,38.53651330346601,56.4560467486,20.9662871443
55.7227346668,20.7114456838,35.96050030732584,49.8636599972,28.2528452483
59.8456801031,14.6212563626,43.3150285069295,55.7227346668,20.7114456838
63.7267203181,7.294857367,51.605902730627264,59.8456801031,14.6212563626
68.6408758624,1.4703562039,59.22651546928074,63.7267203181,7.294857367
56.7198492289,19.2694553503,37.713661330124175,55.7227346668,20.7114456838
52.786324275,23.7930184785,31.74272311711784,49.8636599972,28.2528452483
56.7386066837,15.0069764981,41.376780928833035,52.786324275,23.7930184785
56.6115301926,16.0400078816,40.38803245962755,52.786324275,23.7930184785
56.7571384143,18.8092887109,38.11492268440441,52.786324275,23.7930184785
57.2105618682,18.076201602,38.97154553024429,52.786324275,23.7930184785
60.000524144,12.3055220896,45.381274973459526,57.2105618682,18.076201602
63.0847621975,7.9354235339,50.73013333363216,60.000524144,12.3055220896
65.674207392,6.3262142972,53.62401743424836,60.000524144,12.3055220896
64.0129120876,5.0224721196,53.69644628110338,60.000524144,12.3055220896
64.9044211459,3.7821524642,55.21468921147651,60.000524144,12.3055220896
69.3906085604,-3.731681798,63.96589386214197,64.9044211459,3.7821524642
50.2049717463,27.3342884028,27.363823467909086,44.9422801378,35.4119524368
51.5147754121,22.6444066549,32.23317418974344,50.2049717463,27.3342884028
46.4223952944,34.3272096021,19.416402172910445,41.1082427855,42.4193251466
44.7804268828,36.8502269384,16.40617773708082,41.1082427855,42.4193251466
50.6636839954,29.3713846996,25.92173318517829,44.7804268828,36.8502269384
54.7874722728,23.832553033,32.82711412961232,50.6636839954,29.3713846996
61.2436724348,16.4991228384,42.59756544727824,54.7874722728,23.832553033
63.2176096686,13.5987049847,46.10596279208452,61.2436724348,16.4991228384
65.9837005418,10.2828401498,50.41485634117097,61.2436724348,16.4991228384
70.5671670088,4.8473678306,57.524886171410984,65.9837005418,10.2828401498
73.7298272423,0.1072095411,63.223264919974284,70.5671670088,4.8473678306
72.6953050183,1.5885132145,61.41707126417763,70.5671670088,4.8473678306
74.5683827696,0.1328913805,63.70841394793321,70.5671670088,4.8473678306
77.8644600086,-3.9704372228,68.97162882024404,74.5683827696,0.1328913805
65.2239331539,11.1722814566,49.24720562542829,61.2436724348,16.4991228384
63.749736585,13.8637565272,46.23425530470705,61.2436724348,16.4991228384
54.4630300991,23.1979878556,33.170585467381976,50.6636839954,29.3713846996
56.5565564087,20.4508688627,36.62449849033714,54.4630300991,23.1979878556
60.7855916192,15.371407882,43.23401153337613,56.5565564087,20.4508688627
65.3234398515,9.8361754467,50.39158547237148,60.7855916192,15.371407882
66.3472818101,7.5457430833,52.834710847549324,60.7855916192,15.371407882
70.8322733968,0.273358818,61.378873909836514,66.3472818101,7.5457430833
72.703046701,0.1057106189,62.619895077788584,66.3472818101,7.5457430833
71.8306077544,1.7983189312,60.77824581603634,66.3472818101,7.5457430833
72.1122850128,0.0801912465,62.26708733256566,66.3472818101,7.5457430833
72.3033749407,-0.2854693513,62.67355903096053,66.3472818101,7.5457430833
67.0846672948,6.4937973781,54.119361430289615,66.3472818101,7.5457430833
39.8312928405,54.5991403576,6.670343509863011,35.0,50.0
45.1436500079,60.2481472373,14.424852997955998,39.8312928405,54.5991403576
50.6174480768,67.0877947475,23.18517510178748,45.1436500079,60.2481472373
51.8584727312,66.1718437988,23.379127125883564,45.1436500079,60.2481472373
50.4287513054,65.9142802941,22.173230863173842,45.1436500079,60.2481472373
47.2861476465,62.5592243042,17.576261149966406,45.1436500079,60.2481472373
52.839071905,67.9466913854,25.313170699111428,47.2861476465,62.5592243042
54.5248817632,73.5335225864,31.14880586132568,52.839071905,67.9466913854
57.6220662607,74.798760343,33.66947873593987,52.839071905,67.9466913854
58.4756554507,75.3614270654,34.627105381721194,52.839071905,67.9466913854
64.0090682237,83.0197391286,44.07530100701146,58.4756554507,75.3614270654
65.8658418155,85.6146519311,47.2660972436559,64.0090682237,83.0197391286
69.9148376486,86.8982979425,51.140803888828515,64.0090682237,83.0197391286
67.2106080926,86.7480412539,48.989575548556,64.0090682237,83.0197391286
71.5520583004,90.4350976872,54.685413945942784,67.2106080926,86.7480412539
73.8442730432,93.2231871591,58.259582299926095,67.2106080926,86.7480412539
64.768992833,82.5740028518,44.19932272578617,58.4756554507,75.3614270654
71.147471885,88.2556808091,52.74136343203848,64.768992833,82.5740028518
66.0006155453,80.3341193327,43.646678143808515,58.4756554507,75.3614270654
70.896401162,87.2397530133,52.11169399348794,66.0006155453,80.3341193327
70.0244297904,85.6005981858,50.27441384985619,66.0006155453,80.3341193327
70.4648494696,86.8949393512,51.582277922402525,66.0006155453,80.3341193327
47.9571896746,64.0689450883,19.169797852672495,45.1436500079,60.2481472373
54.6390053305,70.0079298315,28.109495847537456,47.9571896746,64.0689450883
58.3071889523,75.4849875201,34.70144032602742,54.6390053305,70.0079298315
61.8331983443,74.7591211298,36.7309940858282,54.6390053305,70.0079298315
67.4251639738,80.0434871624,44.42479704457402,61.8331983443,74.7591211298
69.545768961,82.5583099445,47.71437135398043,67.4251639738,80.0434871624
69.4045354198,82.3697106146,47.479175356244895,67.4251639738,80.0434871624
63.4555052404,76.8423018879,39.37135802590384,61.8331983443,74.7591211298
69.6579622621,83.5076944474,48.47618812197227,63.4555052404,76.8423018879
74.1510712162,88.3478790467,55.08038489589675,69.6579622621,83.5076944474
76.4704963841,91.3256833683,58.85491157976423,74.1510712162,88.3478790467
82.3776281601,98.0421524035,67.79947205637957,76.4704963841,91.3256833683
82.9855225835,98.8559712267,68.81236113320084,76.4704963841,91.3256833683
77.9212149306,92.3621167173,60.587479202633645,74.1510712162,88.3478790467
